DateRange,Class,NetSales,Transaction Category,Account Number,Account Name,Debit,Credit,Memo,IsBalanced,Export Status
08/03/2026 - 08/03/2026,37002,3855.12,National Media Bank Entry,217000,Accrued Royalties,0.00,154.20,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,37002,3855.12,Corporate Advertising Fee,560001,Advertising-Production Fund,38.55,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,37002,3855.12,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,38.55,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37004,2072.70,Royalty Fee,651000,Royalties,134.73,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,37004,2072.70,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,134.73,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37004,2072.70,National Media Fee,560000,Advertising-National,82.91,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,37004,2072.70,National Media Bank Entry,217000,Accrued Royalties,0.00,82.91,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,37004,2072.70,Corporate Advertising Fee,560001,Advertising-Production Fund,20.73,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,37004,2072.70,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,20.73,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37006,4564.07,Royalty Fee,651000,Royalties,296.66,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,37006,4564.07,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,296.66,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37006,4564.07,National Media Fee,560000,Advertising-National,182.56,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,37006,4564.07,National Media Bank Entry,217000,Accrued Royalties,0.00,182.56,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,37006,4564.07,Corporate Advertising Fee,560001,Advertising-Production Fund,45.64,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,37006,4564.07,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,45.64,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37007,5759.69,Royalty Fee,651000,Royalties,374.38,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,37007,5759.69,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,374.38,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37007,5759.69,National Media Fee,560000,Advertising-National,230.39,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,37007,5759.69,National Media Bank Entry,217000,Accrued Royalties,0.00,230.39,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,37007,5759.69,Corporate Advertising Fee,560001,Advertising-Production Fund,57.60,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,37007,5759.69,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,57.60,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37009,3941.74,Royalty Fee,651000,Royalties,256.21,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,37009,3941.74,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,256.21,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37009,3941.74,National Media Fee,560000,Advertising-National,157.67,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,37009,3941.74,National Media Bank Entry,217000,Accrued Royalties,0.00,157.67,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,37009,3941.74,Corporate Advertising Fee,560001,Advertising-Production Fund,39.42,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,37009,3941.74,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,39.42,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37010,7374.13,Royalty Fee,651000,Royalties,479.32,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,37010,7374.13,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,479.32,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37010,7374.13,National Media Fee,560000,Advertising-National,294.97,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,37010,7374.13,National Media Bank Entry,217000,Accrued Royalties,0.00,294.97,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,37010,7374.13,Corporate Advertising Fee,560001,Advertising-Production Fund,73.74,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,37010,7374.13,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,73.74,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37013,2916.00,Royalty Fee,651000,Royalties,189.54,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,37013,2916.00,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,189.54,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37013,2916.00,National Media Fee,560000,Advertising-National,116.64,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,37013,2916.00,National Media Bank Entry,217000,Accrued Royalties,0.00,116.64,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,37013,2916.00,Corporate Advertising Fee,560001,Advertising-Production Fund,29.16,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,37013,2916.00,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,29.16,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37014,3275.31,Royalty Fee,651000,Royalties,212.90,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,37014,3275.31,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,212.90,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37014,3275.31,National Media Fee,560000,Advertising-National,131.01,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,37014,3275.31,National Media Bank Entry,217000,Accrued Royalties,0.00,131.01,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,37014,3275.31,Corporate Advertising Fee,560001,Advertising-Production Fund,32.75,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,37014,3275.31,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,32.75,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37016,3524.60,Royalty Fee,651000,Royalties,229.10,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,37016,3524.60,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,229.10,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37016,3524.60,National Media Fee,560000,Advertising-National,140.98,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,37016,3524.60,National Media Bank Entry,217000,Accrued Royalties,0.00,140.98,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,37016,3524.60,Corporate Advertising Fee,560001,Advertising-Production Fund,35.25,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,37016,3524.60,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,35.25,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37020,2224.60,Royalty Fee,651000,Royalties,144.60,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,37020,2224.60,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,144.60,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,37020,2224.60,National Media Fee,560000,Advertising-National,88.98,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,37020,2224.60,National Media Bank Entry,217000,Accrued Royalties,0.00,88.98,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,37020,2224.60,Corporate Advertising Fee,560001,Advertising-Production Fund,22.25,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,37020,2224.60,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,22.25,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49002,3529.40,Royalty Fee,651000,Royalties,229.41,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,49002,3529.40,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,229.41,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49002,3529.40,National Media Fee,560000,Advertising-National,141.18,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,49002,3529.40,National Media Bank Entry,217000,Accrued Royalties,0.00,141.18,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,49002,3529.40,Corporate Advertising Fee,560001,Advertising-Production Fund,35.29,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,49002,3529.40,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,35.29,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49003,3386.40,Royalty Fee,651000,Royalties,220.12,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,49003,3386.40,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,220.12,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49003,3386.40,National Media Fee,560000,Advertising-National,135.46,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,49003,3386.40,National Media Bank Entry,217000,Accrued Royalties,0.00,135.46,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,49003,3386.40,Corporate Advertising Fee,560001,Advertising-Production Fund,33.86,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,49003,3386.40,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,33.86,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49004,4446.97,Royalty Fee,651000,Royalties,289.05,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,49004,4446.97,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,289.05,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49004,4446.97,National Media Fee,560000,Advertising-National,177.88,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,49004,4446.97,National Media Bank Entry,217000,Accrued Royalties,0.00,177.88,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,49004,4446.97,Corporate Advertising Fee,560001,Advertising-Production Fund,44.47,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,49004,4446.97,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,44.47,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49005,4437.63,Royalty Fee,651000,Royalties,288.45,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,49005,4437.63,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,288.45,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49005,4437.63,National Media Fee,560000,Advertising-National,177.51,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,49005,4437.63,National Media Bank Entry,217000,Accrued Royalties,0.00,177.51,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,49005,4437.63,Corporate Advertising Fee,560001,Advertising-Production Fund,44.38,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,49005,4437.63,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,44.38,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49006,6134.48,Royalty Fee,651000,Royalties,398.74,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,49006,6134.48,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,398.74,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49006,6134.48,National Media Fee,560000,Advertising-National,245.38,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,49006,6134.48,National Media Bank Entry,217000,Accrued Royalties,0.00,245.38,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,49006,6134.48,Corporate Advertising Fee,560001,Advertising-Production Fund,61.34,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,49006,6134.48,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,61.34,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49007,2711.20,Royalty Fee,651000,Royalties,176.23,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,49007,2711.20,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,176.23,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49007,2711.20,National Media Fee,560000,Advertising-National,108.45,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,49007,2711.20,National Media Bank Entry,217000,Accrued Royalties,0.00,108.45,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,49007,2711.20,Corporate Advertising Fee,560001,Advertising-Production Fund,27.11,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,49007,2711.20,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,27.11,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49008,3577.62,Royalty Fee,651000,Royalties,232.55,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,49008,3577.62,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,232.55,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49008,3577.62,National Media Fee,560000,Advertising-National,143.10,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,49008,3577.62,National Media Bank Entry,217000,Accrued Royalties,0.00,143.10,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,49008,3577.62,Corporate Advertising Fee,560001,Advertising-Production Fund,35.78,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,49008,3577.62,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,35.78,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49009,5169.65,Royalty Fee,651000,Royalties,336.03,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,49009,5169.65,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,336.03,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49009,5169.65,National Media Fee,560000,Advertising-National,206.79,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,49009,5169.65,National Media Bank Entry,217000,Accrued Royalties,0.00,206.79,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,49009,5169.65,Corporate Advertising Fee,560001,Advertising-Production Fund,51.70,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,49009,5169.65,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,51.70,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49010,3376.40,Royalty Fee,651000,Royalties,219.47,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,49010,3376.40,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,219.47,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49010,3376.40,National Media Fee,560000,Advertising-National,135.06,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,49010,3376.40,National Media Bank Entry,217000,Accrued Royalties,0.00,135.06,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,49010,3376.40,Corporate Advertising Fee,560001,Advertising-Production Fund,33.76,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,49010,3376.40,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,33.76,TQSR - Corp Advertising Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49011,6386.56,Royalty Fee,651000,Royalties,415.13,0.00,TQSR - Royalty Fee,0,
08/03/2026 - 08/03/2026,49011,6386.56,Royalties Bank Acct Entry,217000,Accrued Royalties,0.00,415.13,TQSR - Royalties Bank Acct Entry,0,
08/03/2026 - 08/03/2026,49011,6386.56,National Media Fee,560000,Advertising-National,255.46,0.00,TQSR - National Media Fee,0,
08/03/2026 - 08/03/2026,49011,6386.56,National Media Bank Entry,217000,Accrued Royalties,0.00,255.46,TQSR - National Media Bank Entry,0,
08/03/2026 - 08/03/2026,49011,6386.56,Corporate Advertising Fee,560001,Advertising-Production Fund,63.87,0.00,TQSR - Corporate Advertising Fee,0,
08/03/2026 - 08/03/2026,49011,6386.56,Corp Advertising Bank Acct Entry,217000,Accrued Royalties,0.00,63.87,TQSR - Corp Advertising Bank Acct Entry,0,
